ID,BUYER_FLAG
45592,0
45593,1
45594,0
45595,0
45596,0
45597,1
45598,0
45599,0
45600,0
45601,1
45602,1
45603,0
45604,0
45605,1
45606,0
45607,0
45608,0
45609,0
45610,1
45611,0
45612,1
45613,1
45614,0
45615,0
45616,0
45617,1
45618,0
45619,0
45620,0
45621,1
45622,0
45623,0
45624,0
45625,0
45626,0
45627,1
45628,0
45629,0
45630,0
45631,0
45632,0
45633,0
45634,0
45635,0
45636,0
45637,1
45638,0
45639,0
45640,1
45641,0
45642,0
45643,1
45644,0
45645,0
45646,0
45647,0
45648,0
45649,0
45650,0
45651,0
45652,0
45653,1
45654,0
45655,0
45656,1
45657,0
45658,0
45659,0
45660,0
45661,0
45662,1
45663,0
45664,1
45665,0
45666,0
45667,0
45668,0
45669,0
45670,0
45671,0
45672,1
45673,1
45674,1
45675,0
45676,0
45677,1
45678,0
45679,0
45680,0
45681,0
45682,0
45683,0
45684,0
45685,0
45686,0
45687,0
45688,0
45689,0
45690,0
45691,0
45692,0
45693,0
45694,1
45695,0
45696,0
45697,0
45698,0
45699,0
45700,0
45701,0
45702,0
45703,0
45704,0
45705,0
45706,0
45707,0
45708,0
45709,1
45710,0
45711,0
45712,0
45713,0
45714,0
45715,0
45716,0
45717,0
45718,0
45719,1
45720,0
45721,0
45722,1
45723,0
45724,1
45725,0
45726,0
45727,0
45728,0
45729,0
45730,0
45731,0
45732,0
45733,0
45734,0
45735,0
45736,0
45737,0
45738,0
45739,1
45740,0
45741,0
45742,0
45743,0
45744,0
45745,0
45746,1
45747,1
45748,0
45749,0
45750,1
45751,0
45752,0
45753,1
45754,0
45755,0
45756,0
45757,0
45758,0
45759,0
45760,1
45761,0
45762,0
45763,0
45764,1
45765,0
45766,0
45767,0
45768,0
45769,0
45770,0
45771,0
45772,0
45773,0
45774,1
45775,0
45776,0
45777,0
45778,0
45779,0
45780,1
45781,0
45782,0
45783,0
45784,0
45785,1
45786,0
45787,0
45788,0
45789,0
45790,0
45791,0
45792,0
45793,0
45794,1
45795,0
45796,0
45797,0
45798,0
45799,0
45800,0
45801,0
45802,0
45803,0
45804,0
45805,0
45806,0
45807,1
45808,0
45809,0
45810,0
45811,1
45812,0
45813,0
45814,0
45815,0
45816,1
45817,1
45818,0
45819,0
45820,0
45821,0
45822,0
45823,0
45824,0
45825,0
45826,0
45827,0
45828,0
45829,0
45830,0
45831,0
45832,0
45833,0
45834,0
45835,0
45836,0
45837,1
45838,0
45839,0
45840,0
45841,0
45842,0
45843,1
45844,0
45845,0
45846,0
45847,0
45848,0
45849,0
45850,0
45851,1
45852,0
45853,0
45854,0
45855,0
45856,0
45857,0
45858,0
45859,1
45860,0
45861,0
45862,0
45863,0
45864,0
45865,0
45866,0
45867,0
45868,0
45869,0
45870,0
45871,0
45872,0
45873,0
45874,0
45875,1
45876,0
45877,0
45878,1
45879,1
45880,1
45881,0
45882,0
45883,0
45884,0
45885,0
45886,0
45887,0
45888,0
45889,0
45890,0
45891,1
45892,0
45893,0
45894,0
45895,0
45896,0
45897,0
45898,0
45899,0
45900,0
45901,0
45902,0
45903,0
45904,1
45905,0
45906,1
45907,0
45908,1
45909,0
45910,0
45911,0
45912,0
45913,0
45914,1
45915,0
45916,1
45917,0
45918,0
45919,1
45920,0
45921,0
45922,0
45923,0
45924,0
45925,0
45926,0
45927,0
45928,0
45929,1
45930,0
45931,0
45932,0
45933,1
45934,0
45935,0
45936,1
45937,0
45938,0
45939,1
45940,0
45941,0
45942,0
45943,0
45944,0
45945,0
45946,0
45947,1
45948,0
45949,0
45950,0
45951,0
45952,0
45953,0
45954,0
45955,0
45956,1
45957,1
45958,0
45959,0
45960,0
45961,0
45962,0
45963,0
45964,0
45965,0
45966,0
45967,0
45968,0
45969,1
45970,0
45971,0
45972,0
45973,0
45974,0
45975,0
45976,0
45977,0
45978,0
45979,0
45980,0
45981,0
45982,0
45983,0
45984,1
45985,0
45986,0
45987,0
45988,0
45989,0
45990,0
45991,1
45992,1
45993,1
45994,0
45995,0
45996,0
45997,0
45998,1
45999,0
46000,0
46001,0
46002,0
46003,0
46004,0
46005,0
46006,0
46007,0
46008,1
46009,1
46010,0
46011,1
46012,1
46013,0
46014,0
46015,0
46016,1
46017,0
46018,0
46019,0
46020,0
46021,0
46022,0
46023,1
46024,0
46025,0
46026,0
46027,1
46028,0
46029,0
46030,0
46031,1
46032,0
46033,1
46034,0
46035,0
46036,0
46037,1
46038,0
46039,1
46040,0
46041,0
46042,0
46043,0
46044,0
46045,0
46046,0
46047,0
46048,0
46049,1
46050,0
46051,0
46052,1
46053,0
46054,0
46055,0
46056,0
46057,1
46058,0
46059,0
46060,1
46061,0
46062,0
46063,0
46064,0
46065,1
46066,0
46067,0
46068,0
46069,0
46070,1
46071,0
46072,0
46073,0
46074,1
46075,0
46076,0
46077,0
46078,0
46079,0
46080,0
46081,0
46082,0
46083,0
46084,0
46085,0
46086,1
46087,0
46088,0
46089,0
46090,0
46091,0
46092,0
46093,0
46094,0
46095,1
46096,0
46097,0
46098,0
46099,1
46100,0
46101,1
46102,0
46103,0
46104,0
46105,0
46106,0
46107,0
46108,0
46109,0
46110,0
46111,0
46112,0
46113,0
46114,0
46115,0
46116,0
46117,0
46118,1
46119,0
46120,0
46121,0
46122,0
46123,0
46124,0
46125,0
46126,0
46127,1
46128,0
46129,0
46130,1
46131,0
46132,0
46133,0
46134,0
46135,0
46136,0
46137,0
46138,0
46139,0
46140,0
46141,0
46142,1
46143,0
46144,0
46145,0
46146,0
46147,0
46148,0
46149,1
46150,1
46151,0
46152,0
46153,0
46154,0
46155,0
46156,0
46157,1
46158,0
46159,0
46160,0
46161,0
46162,0
46163,0
46164,0
46165,0
46166,0
46167,0
46168,0
46169,1
46170,0
46171,0
46172,0
46173,0
46174,1
46175,0
46176,0
46177,1
46178,0
46179,0
46180,0
46181,0
46182,0
46183,0
46184,0
46185,0
46186,0
46187,0
46188,0
46189,0
46190,0
46191,1
46192,0
46193,1
46194,0
46195,0
46196,0
46197,0
46198,0
46199,0
46200,1
46201,1
46202,0
46203,0
46204,1
46205,0
46206,0
46207,0
46208,0
46209,0
46210,1
46211,0
46212,0
46213,0
46214,0
46215,0
46216,0
46217,0
46218,0
46219,0
46220,0
46221,0
46222,0
46223,0
46224,0
46225,0
46226,0
46227,0
46228,0
46229,1
46230,0
46231,0
46232,0
46233,0
46234,0
46235,0
46236,0
46237,1
46238,0
46239,0
46240,0
46241,0
46242,0
46243,1
46244,1
46245,1
46246,0
46247,1
46248,0
46249,0
46250,1
46251,0
46252,0
46253,0
46254,0
46255,0
46256,0
46257,0
46258,0
46259,0
46260,0
46261,0
46262,0
46263,1
46264,0
46265,0
46266,0
46267,0
46268,0
46269,0
46270,0
46271,1
46272,0
46273,1
46274,1
46275,0
46276,1
46277,0
46278,0
46279,0
46280,0
46281,0
46282,0
46283,0
46284,0
46285,0
46286,0
46287,0
46288,0
46289,0
46290,0
46291,0
46292,0
46293,0
46294,0
46295,1
46296,0
46297,1
46298,0
46299,0
46300,0
46301,0
46302,1
46303,0
46304,0
46305,1
46306,0
46307,0
46308,1
46309,1
46310,1
46311,0
46312,0
46313,0
46314,0
46315,0
46316,0
46317,0
46318,0
46319,0
46320,0
46321,0
46322,1
46323,0
46324,0
46325,0
46326,1
46327,0
46328,1
46329,0
46330,0
46331,0
46332,0
46333,0
46334,0
46335,0
46336,0
46337,0
46338,0
46339,1
46340,0
46341,0
46342,1
46343,0
46344,1
46345,0
46346,0
46347,0
46348,0
46349,0
46350,0
46351,1
46352,1
46353,0
46354,0
46355,0
46356,0
46357,0
46358,0
46359,0
46360,0
46361,0
46362,0
46363,1
46364,0
46365,0
46366,0
46367,1
46368,0
46369,0
46370,0
46371,0
46372,0
46373,0
46374,0
46375,1
46376,0
46377,0
46378,0
46379,0
46380,0
46381,1
46382,0
46383,0
46384,0
46385,0
46386,0
46387,0
46388,0
46389,0
46390,0
46391,1
46392,0
46393,0
46394,0
46395,0
46396,0
46397,0
46398,0
46399,0
46400,0
46401,1
46402,0
46403,0
46404,0
46405,0
46406,0
46407,0
46408,0
46409,1
46410,0
46411,0
46412,0
46413,1
46414,0
46415,0
46416,0
46417,0
46418,0
46419,0
46420,0
46421,0
46422,0
46423,0
46424,0
46425,0
46426,0
46427,0
46428,0
46429,0
46430,0
46431,0
46432,0
46433,0
46434,0
46435,1
46436,0
46437,0
46438,0
46439,0
46440,0
46441,0
46442,0
46443,0
46444,0
46445,0
46446,0
46447,0
46448,0
46449,0
46450,0
46451,0
46452,0
46453,0
46454,0
46455,0
46456,0
46457,0
46458,0
46459,0
46460,0
46461,0
46462,0
46463,1
46464,0
46465,0
46466,0
46467,0
46468,0
46469,0
46470,0
46471,1
46472,0
46473,0
46474,0
46475,0
46476,0
46477,1
46478,0
46479,0
46480,0
46481,0
46482,0
46483,0
46484,0
46485,0
46486,0
46487,1
46488,0
46489,0
46490,1
46491,0
46492,0
46493,0
46494,0
46495,0
46496,0
46497,0
46498,0
46499,0
46500,0
46501,1
46502,0
46503,0
46504,0
46505,0
46506,0
46507,0
46508,0
46509,0
46510,0
46511,0
46512,1
46513,0
46514,0
46515,0
46516,0
46517,0
46518,1
46519,0
46520,0
46521,0
46522,1
46523,0
46524,0
46525,0
46526,0
46527,0
46528,0
46529,0
46530,0
46531,0
46532,0
46533,0
46534,1
46535,0
46536,0
46537,0
46538,1
46539,0
46540,0
46541,0
46542,0
46543,0
46544,0
46545,0
46546,1
46547,0
46548,0
46549,0
46550,0
46551,0
46552,0
46553,1
46554,0
46555,0
46556,0
46557,0
46558,1
46559,0
46560,0
46561,0
46562,0
46563,0
46564,0
46565,0
46566,1
46567,0
46568,0
46569,0
46570,0
46571,0
46572,0
46573,0
46574,1
46575,0
46576,0
46577,0
46578,1
46579,1
46580,0
46581,0
46582,0
46583,1
46584,0
46585,0
46586,1
46587,0
46588,0
46589,0
46590,0
46591,0
46592,1
46593,1
46594,0
46595,1
46596,0
46597,0
46598,0
46599,0
46600,0
46601,0
46602,0
46603,1
46604,0
46605,0
46606,0
46607,0
46608,0
46609,0
46610,0
46611,0
46612,0
46613,0
46614,0
46615,0
46616,0
46617,0
46618,0
46619,0
46620,0
46621,0
46622,0
46623,0
46624,0
46625,0
46626,0
46627,0
46628,0
46629,0
46630,0
46631,0
46632,0
46633,0
46634,0
46635,0
46636,0
46637,0
46638,0
46639,0
46640,0
46641,0
46642,0
46643,0
46644,0
46645,0
46646,0
46647,0
46648,0
46649,0
46650,0
46651,0
46652,0
46653,0
46654,0
46655,1
46656,0
46657,0
46658,0
46659,0
46660,1
46661,0
46662,0
46663,0
46664,0
46665,1
46666,0
46667,0
46668,0
46669,0
46670,0
46671,1
46672,0
46673,0
46674,0
46675,0
46676,0
46677,0
46678,0
46679,0
46680,0
46681,0
46682,0
46683,1
46684,0
46685,0
46686,0
46687,0
46688,0
46689,1
46690,0
46691,0
46692,0
46693,0
46694,0
46695,0
46696,0
46697,0
46698,1
46699,0
46700,0
46701,0
46702,0
46703,0
46704,0
46705,0
46706,0
46707,0
46708,0
46709,0
46710,0
46711,0
46712,0
46713,1
46714,0
46715,0
46716,1
46717,1
46718,0
46719,1
46720,1
46721,0
46722,0
46723,0
46724,0
46725,1
46726,0
46727,1
46728,0
46729,0
46730,0
46731,0
46732,0
46733,1
46734,1
46735,0
46736,0
46737,0
46738,0
46739,0
46740,0
46741,0
46742,0
46743,0
46744,0
46745,0
46746,0
46747,0
46748,0
46749,0
46750,1
46751,0
46752,0
46753,0
46754,0
46755,1
46756,0
46757,0
46758,0
46759,0
46760,0
46761,0
46762,0
46763,0
46764,0
46765,1
46766,0
46767,0
46768,0
46769,0
46770,1
46771,0
46772,1
46773,0
46774,0
46775,1
46776,0
46777,0
46778,0
46779,0
46780,0
46781,0
46782,0
46783,1
46784,0
46785,1
46786,1
46787,0
46788,1
46789,0
46790,0
46791,0
46792,0
46793,0
46794,0
46795,0
46796,0
46797,0
46798,1
46799,0
46800,0
46801,1
46802,0
46803,0
46804,0
46805,0
46806,0
46807,0
46808,0
46809,0
46810,1
46811,1
46812,0
46813,0
46814,0
46815,0
46816,0
46817,0
46818,0
46819,0
46820,0
46821,0
46822,1
46823,0
46824,0
46825,1
46826,0
46827,0
46828,0
46829,0
46830,1
46831,0
46832,0
46833,0
46834,0
46835,0
46836,0
46837,0
46838,0
46839,1
46840,0
46841,0
46842,0
46843,1
46844,0
46845,1
46846,0
46847,0
46848,0
46849,0
46850,0
46851,0
46852,1
46853,1
46854,0
46855,0
46856,0
46857,0
46858,0
46859,0
46860,0
46861,0
46862,0
46863,0
46864,0
46865,0
46866,1
46867,0
46868,1
46869,0
46870,0
46871,1
46872,0
46873,1
46874,1
46875,0
46876,0
46877,0
46878,0
46879,0
46880,0
46881,0
46882,1
46883,0
46884,0
46885,0
46886,1
46887,1
46888,0
46889,0
46890,0
46891,1
46892,0
46893,0
46894,0
46895,0
46896,1
46897,0
46898,0
46899,0
46900,0
46901,0
46902,1
46903,1
46904,0
46905,0
46906,0
46907,0
46908,0
46909,0
46910,0
46911,0
46912,0
46913,0
46914,0
46915,0
46916,0
46917,1
46918,0
46919,1
46920,0
46921,0
46922,0
46923,0
46924,1
46925,0
46926,0
46927,0
46928,1
46929,1
46930,0
46931,1
46932,0
46933,0
46934,0
46935,0
46936,1
46937,0
46938,0
46939,0
46940,0
46941,0
46942,0
46943,0
46944,1
46945,0
46946,0
46947,0
46948,0
46949,0
46950,0
46951,0
46952,0
46953,1
46954,0
46955,0
46956,0
46957,1
46958,0
46959,1
46960,0
46961,0
46962,0
46963,1
46964,0
46965,0
46966,1
46967,0
46968,0
46969,0
46970,0
46971,0
46972,1
46973,0
46974,0
46975,0
46976,0
46977,0
46978,0
46979,0
46980,1
46981,1
46982,1
46983,0
46984,0
46985,0
46986,0
46987,0
46988,0
46989,0
46990,0
46991,0
46992,0
46993,0
46994,1
46995,1
46996,0
46997,0
46998,1
46999,1
47000,0
47001,0
47002,0
47003,0
47004,0
47005,0
47006,0
47007,0
47008,0
47009,0
47010,0
47011,0
47012,1
47013,1
47014,0
47015,0
47016,0
47017,0
47018,0
47019,0
47020,0
47021,0
47022,0
47023,0
47024,0
47025,0
47026,0
47027,0
47028,1
47029,0
47030,0
47031,1
47032,0
47033,0
47034,0
47035,0
47036,0
47037,0
47038,0
47039,0
47040,1
47041,0
47042,1
47043,0
47044,1
47045,0
47046,0
47047,0
47048,0
47049,0
47050,0
47051,0
47052,0
47053,0
47054,1
47055,0
47056,0
47057,0
47058,0
47059,0
47060,1
47061,0
47062,0
47063,1
47064,1
47065,0
47066,0
47067,0
47068,0
47069,0
47070,1
47071,0
47072,0
47073,0
47074,0
47075,1
47076,0
47077,0
47078,0
47079,0
47080,1
47081,0
47082,0
47083,0
47084,0
47085,0
47086,0
47087,0
47088,0
47089,0
47090,1
47091,0
47092,0
47093,0
47094,0
47095,0
47096,1
47097,0
47098,0
47099,0
47100,0
47101,0
47102,0
47103,0
47104,0
47105,0
47106,1
47107,0
47108,0
47109,0
47110,0
47111,0
47112,0
47113,1
47114,1
47115,0
47116,0
47117,0
47118,0
47119,0
47120,0
47121,0
47122,0
47123,0
47124,0
47125,0
47126,0
47127,0
47128,0
47129,0
47130,0
47131,1
47132,0
47133,0
47134,0
47135,0
47136,0
47137,0
47138,0
47139,0
47140,0
47141,1
47142,0
47143,0
47144,0
47145,0
47146,1
47147,0
47148,0
47149,0
47150,0
47151,0
47152,0
47153,0
47154,1
47155,1
47156,1
47157,0
47158,0
47159,0
47160,0
47161,0
47162,0
47163,0
47164,0
47165,0
47166,0
47167,0
47168,0
47169,0
47170,1
47171,0
47172,0
47173,1
47174,0
47175,0
47176,1
47177,0
47178,0
47179,0
47180,0
47181,0
47182,0
47183,0
47184,1
47185,0
47186,0
47187,0
47188,1
47189,0
47190,0
47191,0
47192,0
47193,0
47194,0
47195,0
47196,0
47197,1
47198,0
47199,0
47200,1
47201,0
47202,0
47203,0
47204,0
47205,0
47206,0
47207,0
47208,0
47209,0
47210,0
47211,0
47212,0
47213,0
47214,0
47215,0
47216,0
47217,0
47218,0
47219,0
47220,0
47221,0
47222,0
47223,1
47224,0
47225,0
47226,0
47227,0
47228,0
47229,1
47230,0
47231,0
47232,0
47233,0
47234,0
47235,0
47236,0
47237,0
47238,0
47239,1
47240,1
47241,0
47242,1
47243,0
47244,1
47245,0
47246,0
47247,0
47248,0
47249,0
47250,1
47251,0
47252,0
47253,1
47254,0
47255,0
47256,0
47257,0
47258,0
47259,1
47260,0
47261,0
47262,0
47263,0
47264,0
47265,0
47266,0
47267,0
47268,0
47269,0
47270,0
47271,0
47272,0
47273,0
47274,0
47275,0
47276,0
47277,0
47278,1
47279,0
47280,0
47281,0
47282,1
47283,0
47284,0
47285,1
47286,0
47287,0
47288,0
47289,0
47290,0
47291,0
47292,0
47293,1
47294,1
47295,1
47296,0
47297,0
47298,0
47299,0
47300,0
47301,1
47302,0
47303,1
47304,0
47305,0
47306,0
47307,0
47308,1
47309,1
47310,0
47311,0
47312,0
47313,0
47314,0
47315,0
47316,0
47317,0
47318,0
47319,0
47320,0
47321,1
47322,0
47323,1
47324,0
47325,1
47326,0
47327,1
47328,0
47329,0
47330,0
47331,1
47332,0
47333,0
47334,1
47335,1
47336,0
47337,0
47338,0
47339,0
47340,0
47341,0
47342,0
47343,0
47344,0
47345,1
47346,0
47347,0
47348,0
47349,0
47350,1
47351,0
47352,0
47353,0
47354,0
47355,0
47356,0
47357,0
47358,0
47359,0
47360,0
47361,1
47362,0
47363,0
47364,0
47365,0
47366,0
47367,0
47368,0
47369,1
47370,0
47371,0
47372,1
47373,0
47374,0
47375,0
47376,0
47377,0
47378,0
47379,0
47380,1
47381,0
47382,0
47383,0
47384,1
47385,0
47386,0
47387,0
47388,0
47389,0
47390,0
47391,0
47392,0
47393,0
47394,0
47395,0
47396,0
47397,0
47398,0
47399,1
47400,0
47401,0
47402,0
47403,0
47404,0
47405,0
47406,0
47407,1
47408,0
47409,0
47410,1
47411,0
47412,0
47413,0
47414,0
47415,0
47416,0
47417,1
47418,0
47419,0
47420,0
47421,1
47422,0
47423,0
47424,0
47425,1
47426,0
47427,1
47428,0
47429,0
47430,0
47431,1
47432,0
47433,0
47434,0
47435,0
47436,0
47437,0
47438,1
47439,0
47440,1
47441,0
47442,0
47443,1
47444,0
47445,0
47446,0
47447,0
47448,0
47449,0
47450,0
47451,0
47452,0
47453,1
47454,0
47455,0
47456,0
47457,0
47458,0
47459,0
47460,0
47461,0
47462,1
47463,0
47464,0
47465,0
47466,0
47467,1
47468,0
47469,0
47470,0
47471,0
47472,0
47473,0
47474,0
47475,0
47476,0
47477,1
47478,0
47479,0
47480,0
47481,0
47482,0
47483,0
47484,0
47485,0
47486,0
47487,0
47488,0
47489,0
47490,0
47491,1
47492,0
47493,0
47494,0
47495,0
47496,0
47497,0
47498,0
47499,0
47500,0
47501,0
47502,0
47503,0
47504,0
47505,1
47506,0
47507,0
47508,0
47509,0
47510,0
47511,0
47512,0
47513,0
47514,0
47515,1
47516,0
47517,0
47518,0
47519,0
47520,1
47521,1
47522,0
47523,1
47524,0
47525,1
47526,0
47527,0
47528,0
47529,0
47530,0
47531,0
47532,0
47533,0
47534,0
47535,0
47536,0
47537,0
47538,1
47539,0
47540,0
47541,0
47542,0
47543,0
47544,0
47545,0
47546,1
47547,0
47548,0
47549,0
47550,0
47551,0
47552,0
47553,0
47554,0
47555,0
47556,1
47557,0
47558,0
47559,0
47560,0
47561,0
47562,0
47563,0
47564,0
47565,0
47566,0
47567,0
47568,0
47569,0
47570,0
47571,1
47572,1
47573,0
47574,0
47575,0
47576,0
47577,0
47578,1
47579,0
47580,0
47581,0
47582,1
47583,1
47584,0
47585,0
47586,0
47587,0
47588,0
47589,0
47590,0
47591,0
47592,0
47593,0
47594,0
47595,0
47596,0
47597,0
47598,0
47599,0
47600,0
47601,0
47602,0
47603,1
47604,0
47605,0
47606,0
47607,0
47608,0
47609,0
47610,0
47611,0
47612,0
47613,0
47614,0
47615,0
47616,0
47617,0
47618,0
47619,0
47620,1
47621,1
47622,0
47623,0
47624,0
47625,1
47626,0
47627,0
47628,0
47629,0
47630,0
47631,0
47632,0
47633,0
47634,0
47635,0
47636,0
47637,0
47638,1
47639,0
47640,1
47641,0
47642,0
47643,0
47644,1
47645,0
47646,0
47647,0
47648,0
47649,1
47650,0
47651,0
47652,0
47653,0
47654,0
47655,0
47656,0
47657,0
47658,1
47659,0
47660,0
47661,0
47662,0
47663,0
47664,0
47665,0
47666,0
47667,0
47668,0
47669,0
47670,1
47671,0
47672,0
47673,0
47674,0
47675,0
47676,0
47677,0
47678,0
47679,0
47680,0
47681,0
47682,0
47683,0
47684,0
47685,0
47686,0
47687,0
47688,1
47689,0
47690,0
47691,0
47692,0
47693,0
47694,0
47695,0
47696,0
47697,0
47698,0
47699,0
47700,0
47701,1
47702,0
47703,0
47704,0
47705,1
47706,0
47707,0
47708,0
47709,1
47710,0
47711,1
47712,0
47713,0
47714,0
47715,0
47716,0
47717,0
47718,0
47719,1
47720,1
47721,0
47722,0
47723,0
47724,1
47725,0
47726,0
47727,1
47728,0
47729,0
47730,1
47731,0
47732,0
47733,0
47734,0
47735,0
47736,0
47737,0
47738,0
47739,0
47740,1
47741,0
47742,0
47743,1
47744,1
47745,0
47746,1
47747,1
47748,0
47749,0
47750,0
47751,0
47752,0
47753,0
47754,0
47755,0
47756,0
47757,1
47758,0
47759,0
47760,0
47761,0
47762,0
47763,1
47764,0
47765,0
47766,0
47767,0
47768,0
47769,0
47770,0
47771,0
47772,0
47773,1
47774,0
47775,0
47776,1
47777,0
47778,0
47779,1
47780,1
47781,0
47782,0
47783,0
47784,0
47785,1
47786,0
47787,0
47788,0
47789,0
47790,0
47791,0
47792,0
47793,0
47794,0
47795,1
47796,1
47797,0
47798,0
47799,0
47800,0
47801,0
47802,0
47803,1
47804,1
47805,0
47806,0
47807,0
47808,0
47809,0
47810,1
47811,0
47812,0
47813,0
47814,0
47815,0
47816,0
47817,1
47818,0
47819,0
47820,0
47821,0
47822,0
47823,0
47824,1
47825,1
47826,1
47827,0
47828,1
47829,0
47830,0
47831,0
47832,0
47833,0
47834,0
47835,0
47836,0
47837,1
47838,0
47839,0
47840,0
47841,1
47842,1
47843,0
47844,0
47845,0
47846,0
47847,0
47848,0
47849,1
47850,0
47851,0
47852,0
47853,0
47854,0
47855,0
47856,0
47857,0
47858,0
47859,0
47860,1
47861,0
47862,0
47863,0
47864,0
47865,0
47866,1
47867,0
47868,0
47869,0
47870,0
47871,0
47872,0
47873,0
47874,0
47875,0
47876,0
47877,0
47878,0
47879,1
47880,0
47881,0
47882,1
47883,0
47884,0
47885,0
47886,0
47887,0
47888,1
47889,1
47890,0
47891,0
47892,0
47893,0
47894,1
47895,0
47896,0
47897,0
47898,0
47899,0
47900,0
47901,0
47902,0
47903,0
47904,0
47905,0
47906,1
47907,0
47908,0
47909,0
47910,0
47911,0
47912,0
47913,0
47914,0
47915,0
47916,0
47917,0
47918,0
47919,0
47920,0
47921,1
47922,0
47923,0
47924,0
47925,0
47926,0
47927,0
47928,0
47929,0
47930,0
47931,0
47932,0
47933,0
47934,0
47935,0
47936,0
47937,0
47938,0
47939,0
47940,0
47941,0
47942,1
47943,0
47944,0
47945,1
47946,0
47947,0
47948,0
47949,0
47950,0
47951,0
47952,0
47953,0
47954,0
47955,0
47956,0
47957,0
47958,0
47959,0
47960,0
47961,1
47962,0
47963,0
47964,0
47965,0
47966,0
47967,0
47968,0
47969,0
47970,0
47971,0
47972,0
47973,0
47974,0
47975,0
47976,0
47977,0
47978,0
47979,0
47980,0
47981,0
47982,0
47983,0
47984,0
47985,0
47986,0
47987,0
47988,0
47989,0
47990,0
47991,0
47992,0
47993,1
47994,0
47995,0
47996,0
47997,0
47998,0
47999,0
48000,0
48001,0
48002,0
48003,0
48004,0
48005,0
48006,0
48007,0
48008,0
48009,0
48010,0
48011,0
48012,0
48013,0
48014,0
48015,0
48016,0
48017,0
48018,0
48019,0
48020,0
48021,0
48022,0
48023,0
48024,0
48025,0
48026,0
48027,0
48028,1
48029,0
48030,0
48031,0
48032,0
48033,0
48034,0
48035,0
48036,0
48037,0
48038,0
48039,0
48040,1
48041,0
48042,0
48043,0
48044,0
48045,1
48046,0
48047,0
48048,1
48049,0
48050,0
48051,0
48052,1
48053,0
48054,0
48055,0
48056,0
48057,0
48058,1
48059,0
48060,0
48061,0
48062,0
48063,0
48064,0
48065,0
48066,0
48067,1
48068,0
48069,1
48070,0
48071,1
48072,0
48073,0
48074,0
48075,0
48076,1
48077,0
48078,0
48079,0
48080,0
48081,0
48082,1
48083,1
48084,0
48085,0
48086,0
48087,1
48088,0
48089,1
48090,1
48091,0
48092,0
48093,1
48094,1
48095,0
48096,0
48097,1
48098,0
48099,0
48100,0
48101,0
48102,0
48103,0
48104,0
48105,0
48106,0
48107,0
48108,1
48109,0
48110,0
48111,0
48112,0
48113,0
48114,0
48115,0
48116,0
48117,0
48118,0
48119,0
48120,0
48121,0
48122,0
48123,0
48124,0
48125,0
48126,0
48127,0
48128,0
48129,0
48130,0
48131,0
48132,0
48133,0
48134,0
48135,1
48136,0
48137,0
48138,0
48139,0
48140,0
48141,0
48142,0
48143,1
48144,0
48145,0
48146,0
48147,0
48148,0
48149,0
48150,1
48151,0
48152,0
48153,0
48154,0
48155,0
48156,0
48157,0
48158,0
48159,1
48160,0
48161,0
48162,1
48163,0
48164,1
48165,1
48166,0
48167,1
48168,0
48169,0
48170,1
48171,0
48172,0
48173,0
48174,0
48175,0
48176,0
48177,0
48178,0
48179,0
48180,0
48181,0
48182,0
48183,0
48184,0
48185,1
48186,0
48187,1
48188,0
48189,0
48190,1
48191,0
48192,0
48193,0
48194,0
48195,0
48196,1
48197,1
48198,1
48199,0
48200,0
48201,0
48202,0
48203,0
48204,1
48205,0
48206,0
48207,0
48208,0
48209,0
48210,0
48211,1
48212,0
48213,0
48214,0
48215,0
48216,0
48217,0
48218,0
48219,0
48220,0
48221,0
48222,0
48223,0
48224,0
48225,0
48226,0
48227,0
48228,0
48229,0
48230,0
48231,0
48232,0
48233,0
48234,0
48235,1
48236,1
48237,0
48238,0
48239,0
48240,0
48241,0
48242,0
48243,0
48244,0
48245,0
48246,0
48247,0
48248,0
48249,0
48250,0
48251,0
48252,0
48253,0
48254,0
48255,0
48256,0
48257,0
48258,0
48259,0
48260,0
48261,0
48262,0
48263,0
48264,0
48265,0
48266,0
48267,0
48268,0
48269,0
48270,0
48271,0
48272,0
48273,0
48274,0
48275,0
48276,1
48277,0
48278,0
48279,1
48280,0
48281,0
48282,1
48283,0
48284,0
48285,0
48286,0
48287,0
48288,0
48289,0
48290,0
48291,1
48292,0
48293,0
48294,0
48295,0
48296,0
48297,0
48298,0
48299,0
48300,0
48301,1
48302,0
48303,0
48304,0
48305,1
48306,0
48307,0
48308,0
48309,0
48310,0
48311,0
48312,0
48313,1
48314,0
48315,0
48316,0
48317,1
48318,0
48319,0
48320,0
48321,0
48322,0
48323,0
48324,1
48325,0
48326,0
48327,0
48328,0
48329,0
48330,0
48331,1
48332,1
48333,0
48334,0
48335,0
48336,0
48337,0
48338,1
48339,0
48340,0
48341,0
48342,0
48343,1
48344,0
48345,0
48346,0
48347,1
48348,0
48349,0
48350,1
48351,0
48352,0
48353,0
48354,0
48355,0
48356,1
48357,0
48358,0
48359,0
48360,0
48361,1
48362,0
48363,0
48364,1
48365,0
48366,0
48367,0
48368,1
48369,0
48370,0
48371,0
48372,0
48373,0
48374,0
48375,0
48376,0
48377,1
48378,0
48379,0
48380,0
48381,0
48382,0
48383,1
48384,1
48385,0
48386,0
48387,0
48388,0
